Country,Provider,Type,plan name,data amount (IN MB),cost,currency,plan frequency,additional field info,Conversion Factor to Euro,Cost in Euro,data_amount_MB_numeric,Size_GB,Price_per_GB,plan_frequency_days,updated_dtm
Germany,Maya Mobile,Domestic,20 GB Plan,20480,21.99,USD,30 days,"Fast 5G Data, Wi-Fi Hotspot, Instant Activation, Optional Auto-Renew, No contracts or roaming fees",0.86,18.91,20480,20,0.95,30,2026-02-11
Germany,Maya Mobile,Domestic,10 GB Plan,10240,12.99,USD,30 days,"Fast 5G Data, Wi-Fi Hotspot, Instant Activation, Optional Auto-Renew, No contracts or roaming fees",0.86,11.17,10240,10,1.12,30,2026-02-11
Germany,Maya Mobile,Domestic,5 GB Plan,5120,8.99,USD,30 days,"Fast 5G Data, Wi-Fi Hotspot, Instant Activation, Optional Auto-Renew, No contracts or roaming fees",0.86,7.73,5120,5,1.55,30,2026-02-11
Germany,Maya Mobile,Domestic,Unlimited Data Plan,,49.99,USD,30 days,"Fast 5G Data, Wi-Fi Hotspot, Instant Activation, Optional Auto-Renew, No contracts or roaming fees",0.86,42.99,,,,30,2026-02-11
Germany,Mega-Sim.de,Domestic,Allnet Flat 35 GB,35840,8.99,EUR,1 month,"5G Internet mit bis zu 50 Mbit/s, FLAT – Telefonie & SMS, Dauerhafter Preis, EU-Roaming, Rufnummer kostenlos mitnehmen, Anschlusspreis: 0,00 €",1,8.99,35840,35,0.26,30,2026-02-11
Germany,Mega-Sim.de,Domestic,Allnet Flat 75 GB,76800,10.99,EUR,1 month,"5G Internet mit bis zu 50 Mbit/s, FLAT – Telefonie & SMS, Dauerhafter Preis, EU-Roaming, Rufnummer kostenlos mitnehmen, Anschlusspreis: 0,00 €",1,10.99,76800,75,0.15,30,2026-02-11
Germany,Mega-Sim.de,Domestic,o2 Unlimited on Demand,,19.99,EUR,1 month,"5G Internet mit bis zu 300 Mbit/s, FLAT – Telefonie & SMS, Dauerhafter Preis, Unbegrenzt kostenlos nachbuchbar, Rufnummer kostenlos mitnehmen, Anschlusspreis: 0,00 €",1,19.99,,,,30,2026-02-11
Germany,Mega-Sim.de,Domestic,o2 Mobile Unlimited Max,,29.99,EUR,1 month,"5G Internet mit bis zu 300 Mbit/s, FLAT – Telefonie & SMS, Dauerhafter Preis, Unbegrenzte Internet-Flat, Rufnummer kostenlos mitnehmen, Anschlusspreis: 0,00 €",1,29.99,,,,30,2026-02-11
Germany,Microsim,Roaming,Europe 33 Countries 1 Day / Daily 500MB,500,0.9,USD,1 Day,GET $1 OFF,,,,,,1,2026-02-11
Germany,Microsim,Roaming,Europe 33 Countries 1 Day / Daily 1GB,1024,0.98,USD,1 Day,GET $1 OFF,,,,,,1,2026-02-11
Germany,Microsim,Domestic,Germany 5G 1 Day / Daily 500MB,500,0.98,USD,1 Day,GET $1 OFF,,,,,,1,2026-02-11
Germany,Microsim,Roaming,Europe 36 Countries 1 Day / Daily 500MB,500,0.99,USD,1 Day,GET $1 OFF,,,,,,1,2026-02-11
Germany,Microsim,Roaming,Europe 41 Countries 5G 1 Day / Total 200MB,200,1.01,USD,1 Day,GET $1 OFF,,,,,,1,2026-02-11
Germany,Microsim,Roaming,Europe 42 Countries 1 Day / Daily 500MB,500,1.07,USD,1 Day,GET $1 OFF,,,,,,1,2026-02-11
Germany,Microsim,Domestic,Germany 5G 1 Day / Daily 1GB,1024,1.2,USD,1 Day,GET $1 OFF,,,,,,1,2026-02-11
Germany,Microsim,Roaming,Europe 42 Countries 1 Day / Daily 1GB,1024,1.23,USD,1 Day,GET $1 OFF,,,,,,1,2026-02-11
Germany,Microsim,Roaming,Europe 36 Countries 1 Day / Daily 1GB,1024,1.24,USD,1 Day,GET $1 OFF,,,,,,1,2026-02-11
Germany,Microsim,Roaming,Europe 41 Countries 5G 1 Day / Daily 500MB,500,1.26,USD,1 Day,GET $1 OFF,,,,,,1,2026-02-11
Germany,MobileSIM,Roaming,Europe 500 MB for 3 days,500,3,USD,3 Days,,0.86,2.58,500,0.49,5.28,3,2026-02-11
Germany,MobileSIM,Domestic,Germany 1 GB for 7 days,1024,4.5,USD,7 Days,,0.86,3.87,1024,1,3.87,7,2026-02-11
Germany,MobileSIM,Roaming,Europe 1 GB for 7 days,1024,4.5,USD,7 Days,,0.86,3.87,1024,1,3.87,7,2026-02-11
Germany,MobileSIM,Domestic,Germany 2 GB for 15 days,2048,6.5,USD,15 Days,,0.86,5.59,2048,2,2.8,15,2026-02-11
Germany,MobileSIM,Roaming,Global 1 GB for 7 days,1024,7,USD,7 Days,,0.86,6.02,1024,1,6.02,7,2026-02-11
Germany,MobileSIM,Domestic,Germany 3 GB for 30 days,3072,8,USD,30 Days,,0.86,6.88,3072,3,2.29,30,2026-02-11
Germany,MobileSIM,Roaming,Europe 2 GB for 15 days,2048,8.5,USD,15 Days,,0.86,7.31,2048,2,3.66,15,2026-02-11
Germany,MobileSIM,Domestic,Germany 5 GB for 30 days,5120,11.5,USD,30 Days,,0.86,9.89,5120,5,1.98,30,2026-02-11
Germany,MobileSIM,Roaming,Europe 3 GB for 30 days,3072,12,USD,30 Days,,0.86,10.32,3072,3,3.44,30,2026-02-11
Germany,MobileSIM,Domestic,Germany Unlimited data for 3 days,3072,12.5,USD,3 Days,∞ at 1Mbps,0.86,10.75,3072,3,3.58,3,2026-02-11
Germany,MobileSIM,Roaming,Global 2 GB for 15 days,2048,14,USD,15 Days,,0.86,12.04,2048,2,6.02,15,2026-02-11
Germany,MobileSIM,Domestic,Germany 10 GB for 30 days,10240,16,USD,30 Days,,0.86,13.76,10240,10,1.38,30,2026-02-11
Germany,MobileSIM,Roaming,Europe 5 GB for 30 days,5120,19,USD,30 Days,,0.86,16.34,5120,5,3.27,30,2026-02-11
Germany,MobileSIM,Domestic,Germany Unlimited data for 5 days,3072,20.5,USD,5 Days,∞ at 1Mbps,0.86,17.63,3072,3,5.88,5,2026-02-11
Germany,MobileSIM,Roaming,Global 3 GB for 30 days,3072,21,USD,30 Days,,0.86,18.06,3072,3,6.02,30,2026-02-11
Germany,MobileSIM,Domestic,Germany 20 GB for 30 days,20480,23.5,USD,30 Days,,0.86,20.21,20480,20,1.01,30,2026-02-11
Germany,MobileSIM,Domestic,Germany Unlimited data for 7 days,3072,29.5,USD,7 Days,∞ at 1Mbps,0.86,25.37,3072,3,8.46,7,2026-02-11
Germany,MobileSIM,Roaming,Global 5 GB for 60 days,5120,34,USD,60 Days,,0.86,29.24,5120,5,5.85,60,2026-02-11
Germany,MobileSIM,Roaming,Europe Unlimited data for 10 days,3072,35,USD,10 Days,∞ at 1Mbps,0.86,30.1,3072,3,10.03,10,2026-02-11
Germany,MobileSIM,Domestic,Germany Unlimited data for 10 days,3072,35,USD,10 Days,∞ at 1Mbps,0.86,30.1,3072,3,10.03,10,2026-02-11
Germany,MobileSIM,Roaming,Europe 10 GB for 30 days,10240,35,USD,30 Days,,0.86,30.1,10240,10,3.01,30,2026-02-11
Germany,MobileSIM,Domestic,Germany Unlimited data for 15 days,3072,49,USD,15 Days,∞ at 1Mbps,0.86,42.14,3072,3,14.05,15,2026-02-11
Germany,MobileSIM,Roaming,Europe 20 GB for 30 days,20480,49,USD,30 Days,,0.86,42.14,20480,20,2.11,30,2026-02-11
Germany,MobileSIM,Roaming,Global 10 GB for 180 days,10240,59,USD,180 Days,,0.86,50.74,10240,10,5.07,180,2026-02-11
Germany,MobileSIM,Roaming,Global 20 GB for 365 days,20480,69,USD,365 Days,,0.86,59.34,20480,20,2.97,365,2026-02-11
Germany,MobileSIM,Domestic,Germany Unlimited data for 30 days,3072,72.5,USD,30 Days,∞ at 1Mbps,0.86,62.35,3072,3,20.78,30,2026-02-11
Germany,MobileSIM,Roaming,Europe 50 GB for 30 days,51200,80,USD,30 Days,,0.86,68.8,51200,50,1.38,30,2026-02-11
Germany,MobileSIM,Roaming,Europe 50 GB for 90 days,51200,100,USD,90 Days,,0.86,86,51200,50,1.72,90,2026-02-11
Germany,MobileSIM,Roaming,Europe 100 GB for 180 days,102400,185,USD,180 Days,,0.86,159.1,102400,100,1.59,180,2026-02-11
Germany,Mobimatter,Roaming,Europe 2 GB,2048,3.49,USD,15 Days,,,,,,,15,2026-02-11
Germany,Mobimatter,Roaming,Europe and USA 1 GB,1024,3.49,USD,14 Days,,,,,,,14,2026-02-11
Germany,Mobimatter,Roaming,Europe 1 GB,1024,3.49,USD,7 Days,,,,,,,7,2026-02-11
Germany,Mobimatter,Roaming,Balkans Special 1 GB,1024,3.49,USD,14 Days,,,,,,,14,2026-02-11
Germany,Mobimatter,Roaming,Germany and Austria 2 GB,2048,3.99,USD,15 Days,,,,,,,15,2026-02-11
Germany,Mobimatter,Roaming,Europe Asia and USA 1 GB,1024,3.99,USD,14 Days,,,,,,,14,2026-02-11
Germany,Mobimatter,Roaming,Germany 3 GB,3072,4.49,USD,30 Days,,,,,,,30,2026-02-11
Germany,Mobimatter,Roaming,Europe 2 GB,2048,4.49,USD,15 Days,,,,,,,15,2026-02-11
Germany,Mobimatter,Roaming,Europe and USA 3 GB,3072,4.99,USD,30 Days,,,,,,,30,2026-02-11
Germany,Mobimatter,Roaming,Europe 3 GB,3072,5.49,USD,30 Days,,,,,,,30,2026-02-11
Germany,MoeMins,Roaming,eSIM internet in Germany 1GB,1024,3.99,$,7 Days,Discount: GET 10% OFF,,,1024,1,,7,2026-02-11
Germany,MoeMins,Roaming,eSIM internet in Germany 3GB,3072,8.99,$,30 Days,Discount: GET 10% OFF,,,3072,3,,30,2026-02-11
Germany,MoeMins,Roaming,eSIM internet in Germany 5GB,5120,12.99,$,30 Days,Discount: GET 10% OFF,,,5120,5,,30,2026-02-11
Germany,MoeMins,Roaming,eSIM internet in Germany 10GB,10240,19.99,$,30 Days,Discount: GET 10% OFF,,,10240,10,,30,2026-02-11
Germany,MoeMins,Roaming,O2 European eSIM (Data + Calls + UK phone number) 35GB,35840,29.99,$,30 Days,"Discount: GET 10% OFF, Features: Call/SMS",,,35840,35,,30,2026-02-11
Germany,MoeMins,Roaming,Vodafone Global eSIM (Data + Calls + UK phone number) 25GB,25600,39.99,$,30 Days,"Discount: GET 10% OFF, Features: Call/SMS",,,25600,25,,30,2026-02-11
Germany,MoreMins,Roaming,eSIM internet in Germany 1GB,1024,3.99,$,7 Days,Discount: GET 10% OFF,,,1024,1,,7,2026-02-11
Germany,MoreMins,Roaming,eSIM internet in Germany 3GB,3072,8.99,$,30 Days,Discount: GET 10% OFF,,,3072,3,,30,2026-02-11
Germany,MoreMins,Roaming,eSIM internet in Germany 5GB,5120,12.99,$,30 Days,Discount: GET 10% OFF,,,5120,5,,30,2026-02-11
Germany,MoreMins,Roaming,eSIM internet in Germany 10GB,10240,19.99,$,30 Days,Discount: GET 10% OFF,,,10240,10,,30,2026-02-11
Germany,MoreMins,Roaming,O2 European eSIM (Data + Calls + UK phone number) 35GB,35840,29.99,$,30 Days,Discount: GET 10% OFF, Features: Call/SMS,,,35840,35,30,2026-02-11
Germany,MoreMins,Roaming,Vodafone Global eSIM (Data + Calls + UK phone number) 25GB,25600,39.99,$,30 Days,Discount: GET 10% OFF, Features: Call/SMS,,,25600,25,30,2026-02-11
Germany,MTXConnect,Roaming,OPTIMAL DAILY 350MB,350,4.04,USD,1 Day,"Price in euro: €3.49, Cost per GB: $11.54/GB",0.86,3.47,350,0.34,10.17,1,2026-02-11
Germany,MTXConnect,Roaming,2 GB EU+,2058,5.21,USD,7 Days,"Price in euro: €4.50, Cost per GB: $2.59/GB",0.86,4.48,2058,2.01,2.23,7,2026-02-11
Germany,MTXConnect,Roaming,2 GB ALPS HOLIDAYS SPECIAL,2048,5.78,USD,7 Days,"Price in euro: €5.00, Cost per GB: $2.89/GB",0.86,4.97,2048,2,2.49,7,2026-02-11
Germany,MTXConnect,Roaming,2 GB,2048,10.41,USD,7 Days,"Price in euro: €9.00, Cost per GB: $5.21/GB",0.86,8.95,2048,2,4.48,7,2026-02-11
Germany,MTXConnect,Roaming,10 GB EU+,10240,17.35,USD,30 Days,"Price in euro: €15.00, Cost per GB: $1.74/GB",0.86,14.92,10240,10,1.49,30,2026-02-11
Germany,MTXConnect,Roaming,4 GB,4096,17.35,USD,14 Days,"Price in euro: €15.00, Cost per GB: $4.34/GB",0.86,14.92,4096,4,3.73,14,2026-02-11
Germany,MTXConnect,Roaming,10 GB,10240,34.71,USD,30 Days,"Price in euro: €30.00, Cost per GB: $3.47/GB",0.86,29.85,10240,10,2.99,30,2026-02-11
Germany,NextLink,Domestic,Europe 50 GB 60 Days,51200,38.99,USD,60 days,,0.86,33.53,51200,50,0.67,60,2026-02-11
Germany,NextLink,Domestic,Europe 35 GB,35840,26.99,USD,30 days,,0.86,23.21,35840,35,0.66,30,2026-02-11
Germany,NextLink,Domestic,Europe 25 GB,25600,20.99,USD,30 days,,0.86,18.05,25600,25,0.72,30,2026-02-11
Germany,Nomad,Domestic,Germany eSIM Data Plan,1024,3.89,EUR,7 days,1 GB for 7 days,1,3.89,1024,1,3.89,7,2026-02-11
Germany,Nomad,Domestic,Germany eSIM Data Plan,3072,7.78,EUR,30 days,3 GB for 30 days,1,7.78,3072,3,2.59,30,2026-02-11
Germany,Nomad,Domestic,Germany eSIM Data Plan,5120,10.81,EUR,30 days,5 GB for 30 days,1,10.81,5120,5,2.16,30,2026-02-11
Germany,Nomad,Domestic,Germany eSIM Data Plan,10240,13.84,EUR,30 days,10 GB for 30 days,1,13.84,10240,10,1.38,30,2026-02-11
Germany,Nomad,Domestic,Germany eSIM Data Plan,20480,17.3,EUR,30 days,20 GB for 30 days,1,17.3,20480,20,0.86,30,2026-02-11
Germany,Nomad,Domestic,Germany eSIM Data Plan,51200,38.92,EUR,30 days,50 GB for 30 days,1,38.92,51200,50,0.78,30,2026-02-11
Germany,Nomad,Domestic,Germany eSIM Data Plan,,9.51,EUR,3 days,Unlimited data for 3 days,1,9.51,,,,3,2026-02-11
Germany,Nomad,Domestic,Germany eSIM Data Plan,,14.7,EUR,5 days,Unlimited data for 5 days,1,14.7,,,,5,2026-02-11
Germany,Nomad,Domestic,Germany eSIM Data Plan,,19.89,EUR,7 days,Unlimited data for 7 days,1,19.89,,,,7,2026-02-11
Germany,Nomad,Domestic,Germany eSIM Data Plan,,26.81,EUR,10 days,Unlimited data for 10 days,1,26.81,,,,10,2026-02-11
Germany,NXTLMobile,Domestic,Germany 7.9GB - NXTL eSIM,8090.4,11.99,$,No expiry,"Pay-As-You-Go; 5G Network; Call/SMS capabilities; Promo Code: ESIMDB15 (GET 15% OFF for new users); Official Website: NXTL Mobile; Frequently Asked Questions: NXTL Mobile does not offer unlimited data eSIM for Germany. NXTL Mobile does not provide eSIM plans with phone numbers or SMS capabilities for Germany. Only one single-country data plan is available for Germany, priced at $11.99 with a 7.9GB data allowance.",,,8090.4,7.9,,No expiry,2026-02-11
Germany,O2,Domestic,O2 Mobile L 100 GB+,102400,,EUR,24 months or monthly cancellable,"GROW Vorteil: Data volume increases by 10 GB every year for free, Unlimited calls & SMS in all German networks, EU-Roaming included, €15 discount per month, 6 months ChatGPT Plus (worth €138) for free",1,,102400,100,,24 months or monthly cancellable,2026-01-11
Germany,O2,Domestic,O2 Mobile Unlimited Smart,,,EUR,24 months or monthly cancellable,"Unlimited data, Up to 15 MBit/s, Unlimited calls & SMS in all German networks, EU-Roaming included, €18 discount per month, 6 months ChatGPT Plus (worth €138) for free",1,,,,,24 months or monthly cancellable,2026-01-11
Germany,O2,Domestic,O2 Mobile Unlimited Max Flex,,,EUR,Monthly cancellable or 24 months,"Unlimited data, Up to 300 MBit/s, Unlimited calls & SMS in all German networks, EU-Roaming included, 50% discount every month (Black Deal)",1,,,,,Monthly cancellable or 24 months,2026-01-11
Germany,O2,Domestic,10 GB+,10240,14.99,EUR,monthly,,1,14.99,10240,10,1.5,30,2026-01-11
Germany,O2,Domestic,60 GB+,61440,19.99,EUR,monthly,,1,19.99,61440,60,0.33,30,2026-01-11
Germany,O2,Domestic,Unlimited on Demand,,19.99,EUR,monthly,,1,19.99,,,,30,2026-01-11
Germany,O2,Domestic,Unlimited Smart,,24.99,EUR,monthly,,1,24.99,,,,30,2026-01-11
Germany,O2,Domestic,Unlimited Max,,29.99,EUR,monthly,,1,29.99,,,,30,2026-01-11
Germany,O2,Domestic,O2 Mobile L 100 GB+ 5G,102400,,EUR,24 months or monthly cancellable,"GROW Vorteil: increases by 10 GB every year for free, 5G, up to 300 MBit/s, Allnet-Flat for calls & SMS in all German networks, EU-Roaming included, 50% discount with O2 Kombi-Vorteil, 6 months ChatGPT Plus (worth €138) free",1,,102400,100,,24 months or monthly cancellable,2026-01-11
Germany,O2,Domestic,O2 Mobile Unlimited Smart,,,EUR,24 months or monthly cancellable,"Unlimited data, 5G, up to 15 MBit/s, Allnet-Flat for calls & SMS in all German networks, EU-Roaming included, 50% discount with O2 Kombi-Vorteil, 6 months ChatGPT Plus (worth €138) free",1,,,,,24 months or monthly cancellable,2026-01-11
Germany,O2,Domestic,O2 Mobile Unlimited Max Flex,,,EUR,Monthly cancellable or 24 months,"Unlimited data, 5G, up to 300 MBit/s, Allnet-Flat for calls & SMS in all German networks, EU-Roaming included, Black Deal, 50% discount every month",1,,,,,Monthly cancellable or 24 months,2026-01-11
Germany,O2,Domestic,2 GB,2048,4.99,EUR,one-off,,1,4.99,2048,2,2.5,1,2026-01-11
Germany,O2,Domestic,10 GB+,10240,9.99,EUR,one-off,,1,9.99,10240,10,1,1,2026-01-11
Germany,O2,Domestic,30 GB+,30720,14.99,EUR,one-off,,1,14.99,30720,30,0.5,1,2026-01-11
Germany,O2,Domestic,Unlimited on Demand,,19.99,EUR,one-off,,1,19.99,,,,1,2026-01-11
Germany,O2,Domestic,O2 Mobile L 200 GB+ 5G,204800,,€,24 Monate or Monthly Cancelable,"Data volume increases by 10 GB every year for free, Unlimited calls & SMS in all German networks, EU-Roaming included, 15 € Discount every month until age 28, minimum 24 months, 6 Months ChatGPT Plus free (worth 138 €)",1,,204800,200,,24 Monate or Monthly Cancelable,2026-01-11
Germany,O2,Domestic,O2 Mobile Unlimited Smart,,,€,24 Monate or Monthly Cancelable,"Unlimited 5G with max. 15 MBit/s, Unlimited calls & SMS in all German networks, EU-Roaming included, 18 € Discount every month until age 28, minimum 24 months, 6 Months ChatGPT Plus free (worth 138 €)",1,,,,,24 Monate or Monthly Cancelable,2026-01-11
Germany,O2,Domestic,O2 Mobile Unlimited Max Flex,,,€,Monatlich kündbar or 24 Monate,"Unlimited 5G with max. 300 MBit/s, Black Deal: Special offer, Unlimited calls & SMS in all German networks, EU-Roaming included, 30 € Discount every month until age 28, 50% Permanent Discount every month",1,,,,,Monatlich kündbar or 24 Monate,2026-01-11
Germany,O2,Domestic,10 GB+,10240,14.99,€,,,1,14.99,10240,10,1.5,,2026-01-11
Germany,O2,Domestic,60 GB+,61440,19.99,€,,,1,19.99,61440,60,0.33,,2026-01-11
Germany,O2,Domestic,Unlimited on Demand,,19.99,€,,,1,19.99,,,,,2026-01-11
Germany,O2,Domestic,O2 Mobile S 10 GB+ 5G,10240,14.99,EUR,24 months or monthly cancellable,"GROW Vorteil: increases by 1 GB every year for free, 5G, up to 300 MBit/s, Allnet-Flat for calls & SMS in all German networks, EU-Roaming included, €5 off every month, O2 Onlineschutz & Service Pack included at no extra cost, 6 months ChatGPT Plus (worth €138) free",1,14.99,10240,10,1.5,24 months or monthly cancellable,2026-01-11
Germany,O2,Domestic,O2 Mobile M 30 GB+ 5G,30720,19.99,EUR,24 months or monthly cancellable,"GROW Vorteil: increases by 5 GB every year for free, 5G, up to 300 MBit/s, Allnet-Flat for calls & SMS in all German networks, EU-Roaming included, €10 off every month, O2 Onlineschutz & Service Pack included at no extra cost, 6 months ChatGPT Plus (worth €138) free",1,19.99,30720,30,0.67,24 months or monthly cancellable,2026-01-11
Germany,O2,Domestic,O2 Mobile L 100 GB+ 5G,102400,24.99,EUR,24 months or monthly cancellable,"GROW Vorteil: increases by 10 GB every year for free, 5G, up to 300 MBit/s, Allnet-Flat for calls & SMS in all German networks, EU-Roaming included (EU-Roaming-Paket), €15 off every month, O2 Onlineschutz & Service Pack included at no extra cost, 6 months ChatGPT Plus (worth €138) free",1,24.99,102400,100,0.25,24 months or monthly cancellable,2026-01-11
Germany,O2,Domestic,O2 Mobile Pro M 30 GB+ 5G,30720,19.99,EUR,Monthly,"GROW Vorteil: Data volume increases by 5 GB every year for free, 5G with up to 300 MBit/s, Unlimited calls & SMS to all German networks, EU-Roaming included, Switzerland Roaming: 3 GB data and 500 min & SMS, International Pack 120: Inclusive minutes to EU & other countries, Bonus: 6 months ChatGPT Plus (worth 138 €) for free, Contract Options: 24 months or monthly cancellable",1,19.99,30720,30,0.67,30,2026-01-11
Germany,O2,Domestic,O2 Mobile Pro L 100 GB+ 5G,102400,24.99,EUR,Monthly,"GROW Vorteil: Data volume increases by 10 GB every year for free, 5G with up to 300 MBit/s, Unlimited calls & SMS to all German networks, EU-Roaming included, Switzerland Roaming: 3 GB data and 500 min & SMS, International Pack 120: Inclusive minutes to EU & other countries, Bonus: 6 months ChatGPT Plus (worth 138 €) for free, Contract Options: 24 months or monthly cancellable",1,24.99,102400,100,0.25,30,2026-01-11
Germany,O2,Domestic,O2 Mobile Pro Unlimited Smart,,24.99,EUR,Monthly,"5G with up to 15 MBit/s, Unlimited calls & SMS to all German networks, EU-Roaming included, Switzerland Roaming: 3 GB data and 500 min & SMS, International Pack 120: Inclusive minutes to EU & other countries, Bonus: 6 months ChatGPT Plus (worth 138 €) for free, Contract Options: 24 months or monthly cancellable",1,24.99,,,,30,2026-01-11
Germany,O2,Domestic,O2 Mobile Pro XL 300 GB+ 5G,307200,29.99,EUR,Monthly,"5G, Likely similar to above (Allnet-Flat, Roaming, etc.)",1,29.99,307200,300,0.1,30,2026-01-11
Germany,O2,Domestic,O2 Mobile Pro Unlimited on Demand,,29.99,EUR,Monthly,Likely similar to above,1,29.99,,,,30,2026-01-11
Germany,O2,Domestic,O2 Mobile Pro Unlimited Max,,34.99,EUR,Monthly,Likely similar to above,1,34.99,,,,30,2026-01-11
Germany,O2,Domestic,,20480,12,USD,30 days,"Sale, was $15.00",0.86,10.32,20480,20,0.52,30,2026-02-11
Germany,O2,Domestic,,15360,9.5,USD,30 days,"Sale, was $11.90",0.86,8.17,15360,15,0.54,30,2026-02-11
Germany,O2,Domestic,,10240,7,USD,30 days,"Sale, was $8.75",0.86,6.02,10240,10,0.6,30,2026-02-11
Germany,O2,Domestic,,5120,6.5,USD,21 days,,0.86,5.59,5120,5,1.12,21,2026-02-11
Germany,O2,Domestic,,3072,6,USD,14 days,,0.86,5.16,3072,3,1.72,14,2026-02-11
Germany,O2,Domestic,,2048,5,USD,10 days,,0.86,4.3,2048,2,2.15,10,2026-02-11
Germany,O2,Domestic,,1024,4,USD,7 days,,0.86,3.44,1024,1,3.44,7,2026-02-11
Germany,OneSimCard,Domestic,Germany International SIM Card Plan,1,0.01,USD,,"Internet data as low as $0.01 per MB with data package, No contracts, FREE incoming calls in Germany and 120 countries, Outgoing calls: $0.49 per minute, FREE incoming SMS text messages in Germany, Europe, and worldwide, Internet data service in Germany and 170+ countries, Add a US, Canadian, or UK personal extra number",0.86,0.01,1,0,8.81,,2026-02-11
Germany,OneSimCard,Domestic,Onesimcard Universal SIM & eSIM,5,0.05,USD,Daily/Weekly/Monthly,"Unlimited FREE incoming calls in Germany, Outgoing calls: $0.49 per minute within Germany or to the U.S., Canada, and most countries, Unlimited FREE incoming SMS text messages, Mobile data service from $0.05/MB. Daily/Weekly/Monthly data packages available, Includes 2 cell phone numbers: Europe & USA or Canada. Add numbers in 60+ other countries, Automatic airtime recharge or top-up online or directly through your cell phone, Reduce the cost of calling to $0.02/min by using OneSimCard VoIP app",0.86,0.04,5,0,8.81,Daily/Weekly/Monthly,2026-02-11
Germany,Orange,Roaming,50 GB eSIM Europe,51200,46.75,US$,31 Days,"Includes: Data/Calls/SMS, Speed: 4G",,,51200,50,,31,2026-01-11
Germany,Orange,Roaming,100 GB eSIM Europe,102400,58.5,US$,31 Days,"Includes: Data/Calls/SMS, Speed: 4G",,,102400,100,,31,2026-01-11
Germany,Orange,Roaming,20 GB eSIM Europe,20480,23.5,US$,31 Days,"Includes: Data/Calls/SMS, Speed: 4G",,,20480,20,,31,2026-01-11
Germany,Orange,Roaming,50 GB eSIM Europe (43 countries + Roaming),51200,46.75,US$,31 Days,"Includes: Data/Calls/SMS, Speed: 4G",,,51200,50,,31,2026-02-11
Germany,Orange,Roaming,100 GB eSIM Europe (43 countries + Roaming),102400,58.5,US$,31 Days,"Includes: Data/Calls/SMS, Speed: 4G",,,102400,100,,31,2026-02-11
Germany,Orange,Roaming,20 GB eSIM Europe (43 countries + Roaming),20480,23.5,US$,31 Days,"Includes: Data/Calls/SMS, Speed: 4G",,,20480,20,,31,2026-02-11
Germany,Ortel Mobile,Roaming,Smart World S,10240,9.99,€,28 days,"200 minutes from Germany to all German networks, the EU, and 38 countries; 5 GB loyalty bonus from the 1st renewal; On-Net Flat",1,9.99,10240,10,1,28,2026-02-11
